accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud,isReversal,time_diff
432369445,432369445,7500,2879.94,3/17/2016 5:18,166.47,amazon.com,US,US,05,01,online_retail,Feb-29,12/25/2014,1/6/2016,833,833,3615,PURCHASE,,4620.06,,,,FALSE,,,FALSE,FALSE,FALSE,116
955211670,955211670,1000,122.99,1/19/2016 19:01,67.73,Planet Fitness #849960,US,US,09,01,health,Sep-20,7/12/2012,7/12/2012,265,265,1575,REVERSAL,,877.01,,,,FALSE,,,FALSE,FALSE,FALSE,121
927431083,927431083,5000,1724.84,4/22/2016 6:47,197.51,sears.com,US,US,02,01,online_retail,Jun-25,5/9/2011,1/31/2016,435,435,3697,PURCHASE,,3275.16,,,,FALSE,,,FALSE,FALSE,FALSE,73
132629755,132629755,5000,477.03,1/29/2016 7:35,13.43,amazon.com,US,US,90,01,online_retail,Mar-22,12/17/2015,1/29/2016,337,337,8208,REVERSAL,,4522.97,,,,FALSE,,,FALSE,FALSE,FALSE,47
132629755,132629755,5000,2050.44,6/26/2016 15:01,120.44,amazon.com,US,US,05,01,online_retail,Dec-31,12/17/2015,3/4/2016,337,337,8208,PURCHASE,,2949.56,,,,FALSE,,,FALSE,FALSE,FALSE,35
132629755,132629755,5000,4261.23,8/14/2016 4:14,0,walmart.com,US,US,02,01,online_retail,Aug-21,12/17/2015,7/29/2016,337,337,8208,ADDRESS_VERIFICATION,,738.77,,,,FALSE,,,FALSE,FALSE,TRUE,271
132629755,132629755,5000,1347.65,8/18/2016 10:26,1.08,oldnavy.com,US,US,09,01,online_retail,Jul-30,12/17/2015,7/29/2016,337,337,8208,PURCHASE,,3652.35,,,,FALSE,,,FALSE,FALSE,FALSE,282
741550410,741550410,50000,49455.51,7/5/2016 20:05,114.49,Hilton Hotels #627767,US,US,02,08,hotels,Aug-20,9/11/2013,9/11/2013,610,610,9509,PURCHASE,,544.49,,,,TRUE,,,FALSE,FALSE,FALSE,42
217675380,217675380,15000,8134,7/24/2016 7:52,64.76,Uber,US,US,05,01,rideshare,Jan-33,11/9/2014,4/21/2016,452,452,8211,PURCHASE,,6866,,,,FALSE,,,FALSE,FALSE,FALSE,87
373499232,373499232,15000,5845.78,3/26/2016 14:21,620.02,alibaba.com,US,US,09,01,online_retail,Aug-30,11/30/2012,3/13/2016,170,170,7532,PURCHASE,,9154.22,,,,FALSE,,,FALSE,FALSE,FALSE,145
373499232,373499232,15000,5284.06,6/5/2016 19:04,102.92,Regal Cinemas #729464,US,US,05,01,entertainment,Nov-31,11/30/2012,3/13/2016,170,170,7532,PURCHASE,,9715.94,,,,TRUE,,,FALSE,FALSE,FALSE,113
373499232,373499232,15000,3968.16,11/13/2016 1:40,142.39,discount.com,US,US,05,01,online_retail,Nov-29,11/30/2012,3/13/2016,170,170,7532,PURCHASE,,11031.84,,,,FALSE,,,FALSE,FALSE,FALSE,113
901402536,901402536,10000,3807.84,5/16/2016 2:38,44.73,Next Day Online Services,US,US,05,01,online_gifts,Aug-23,9/10/2014,3/23/2016,333,333,3097,PURCHASE,,6192.16,,,,FALSE,,,FALSE,FALSE,FALSE,106
473848124,473848124,50000,47519.24,2/20/2016 10:37,289.69,Shell Auto Body,US,US,02,01,auto,Dec-32,11/5/2014,11/5/2014,668,668,1282,REVERSAL,,2480.76,,,,TRUE,,,FALSE,FALSE,FALSE,21
978270580,978270580,20000,5265.68,8/18/2016 21:13,43.81,EZ Putt Putt #40513,US,US,05,01,entertainment,Aug-22,7/4/2015,7/4/2015,130,130,8621,PURCHASE,,14734.32,,,,TRUE,,,FALSE,FALSE,FALSE,112
894938833,894938833,15000,3658.58,1/6/2016 20:11,212.16,CVS #675448,US,US,09,01,health,Nov-31,11/5/2014,11/5/2014,996,996,6388,PURCHASE,,11341.42,,,,FALSE,,,FALSE,FALSE,FALSE,197
894938833,894938833,15000,2951.33,3/17/2016 4:27,463.6,staples.com,US,US,02,01,online_retail,Dec-25,11/5/2014,2/26/2016,689,689,9102,PURCHASE,,12048.67,,,,FALSE,,,FALSE,FALSE,FALSE,259
894938833,894938833,15000,2487.73,3/17/2016 4:27,463.6,staples.com,US,US,02,01,online_retail,Dec-25,11/5/2014,2/26/2016,689,689,9102,PURCHASE,,12512.27,,,,FALSE,,,FALSE,FALSE,FALSE,18
894938833,894938833,15000,2977.23,5/14/2016 8:37,167.2,Powerlifting #231634,US,US,05,01,health,Nov-29,11/5/2014,4/24/2016,689,689,9102,PURCHASE,,12022.77,,,,FALSE,,,FALSE,FALSE,FALSE,207
894938833,894938833,15000,1024.75,5/29/2016 12:31,50.58,Planet Fitness #147140,US,US,05,01,health,Jul-24,11/5/2014,5/25/2016,280,280,5031,PURCHASE,,13975.25,,,,FALSE,,,FALSE,FALSE,FALSE,113
894938833,894938833,15000,2484.93,7/14/2016 16:07,42.5,Planet Fitness #947632,US,US,09,01,health,Oct-28,11/5/2014,6/15/2016,996,996,6388,PURCHASE,,12515.07,,,,FALSE,,,FALSE,FALSE,FALSE,109
894938833,894938833,15000,4033.88,7/17/2016 7:25,135.63,NYSC #557187,US,US,09,01,health,Oct-28,11/5/2014,7/14/2016,280,280,5031,PURCHASE,,10966.12,,,,TRUE,,,FALSE,FALSE,FALSE,7
894938833,894938833,15000,14113.87,9/1/2016 5:03,268.56,Golds Gym #195674,US,US,09,01,health,Oct-21,11/5/2014,8/25/2016,996,996,6388,PURCHASE,,886.13,,,,FALSE,,,FALSE,FALSE,FALSE,41
894938833,894938833,15000,4437.24,9/14/2016 17:05,54.11,Powerlifting #469303,US,US,05,01,health,Jul-29,11/5/2014,8/25/2016,280,280,5031,PURCHASE,,10562.76,,,,FALSE,,,FALSE,FALSE,FALSE,59
894938833,894938833,15000,1971.66,12/7/2016 0:12,29.27,Powerlifting #293339,US,US,05,01,health,Jul-20,11/5/2014,11/13/2016,280,280,5031,PURCHASE,,13028.34,,,,FALSE,,,FALSE,FALSE,FALSE,75
894938833,894938833,15000,3140.02,12/12/2016 9:24,192.14,EZ Putt Putt #804489,US,US,05,01,entertainment,Sep-21,11/5/2014,11/13/2016,996,996,6388,PURCHASE,,11859.98,,,,TRUE,,,FALSE,FALSE,FALSE,94
894938833,894938833,15000,13531.06,12/17/2016 1:18,8.48,NYSC #194420,US,US,05,01,health,Jun-26,11/5/2014,11/13/2016,996,996,6388,PURCHASE,,1468.94,,,,FALSE,,,FALSE,FALSE,FALSE,110
126649244,126649244,20000,17688.22,12/29/2016 3:48,73.64,Blue Mountain eCards,US,US,02,01,online_gifts,Feb-31,11/5/2014,12/19/2016,855,855,6900,PURCHASE,,2311.78,,,,FALSE,,,FALSE,FALSE,FALSE,43
619177942,619177942,50000,35931.93,9/3/2016 12:25,23.85,EZ Putt Putt #755869,US,US,05,01,entertainment,Dec-21,10/11/2014,10/11/2014,223,223,2600,PURCHASE,,14068.07,,,,TRUE,,,FALSE,FALSE,FALSE,2
214128808,214128808,15000,14241.3,3/24/2016 18:19,37.32,Universe Massage #804502,US,US,09,01,personal care,Jan-24,12/25/2014,12/25/2014,952,952,9458,PURCHASE,,758.7,,,,TRUE,,,FALSE,FALSE,FALSE,102
681791627,681791627,2500,1943.59,10/22/2016 15:36,73.21,Hardee's #916312,US,US,09,01,fastfood,Jul-31,7/10/2015,7/10/2015,364,364,4713,PURCHASE,,556.41,,,,TRUE,,,FALSE,FALSE,FALSE,20
406431884,406431884,5000,1861.82,6/18/2016 5:52,473.8,ebay.com,US,US,02,01,online_retail,Feb-33,9/19/2008,9/19/2008,772,772,7643,PURCHASE,,3138.18,,,,FALSE,,,FALSE,FALSE,FALSE,27
985266351,985266351,7500,6635.94,6/3/2016 9:43,842.7,target.com,US,US,02,01,online_retail,Feb-33,3/1/2012,3/1/2012,921,921,6017,PURCHASE,,864.06,,,,FALSE,,,FALSE,FALSE,FALSE,161
367594474,367594474,10000,1005.13,3/26/2016 4:54,61.08,Uber,US,US,09,01,rideshare,Feb-29,11/12/2015,1/16/2016,785,785,373,PURCHASE,,8994.87,,,,FALSE,,,FALSE,FALSE,FALSE,9
958438658,958438658,20000,2349.51,4/18/2016 7:24,18.65,Oklahoma City Times,US,US,05,01,subscriptions,Jun-23,7/20/2013,3/6/2016,246,246,2778,PURCHASE,,17650.49,,,,FALSE,,,FALSE,FALSE,FALSE,38
963089588,963089588,10000,9239.74,6/13/2016 19:30,9.55,abc.com,US,US,02,01,online_subscriptions,Dec-24,5/14/2015,5/14/2015,457,457,9099,PURCHASE,,760.26,,,,FALSE,,,FALSE,FALSE,FALSE,160
472798299,472798299,10000,2652.05,5/20/2016 13:26,0,staples.com,US,US,02,08,online_retail,Mar-32,9/5/2015,9/5/2015,157,157,9933,ADDRESS_VERIFICATION,,7347.95,,,,FALSE,,,FALSE,FALSE,TRUE,3
472798299,472798299,10000,2652.05,5/20/2016 13:28,0,staples.com,US,US,02,08,online_retail,Mar-32,9/5/2015,9/5/2015,157,157,9933,ADDRESS_VERIFICATION,,7347.95,,,,FALSE,,,FALSE,FALSE,TRUE,136
945771948,945771948,2500,447.24,7/13/2016 22:38,209.83,gap.com,US,US,09,01,online_retail,May-24,11/19/2014,11/19/2014,687,687,2191,PURCHASE,,2052.76,,,,FALSE,,,FALSE,FALSE,FALSE,35
578853132,578853132,50000,8392.15,6/19/2016 0:30,203.14,EZ Putt Putt #503815,US,US,09,01,entertainment,Sep-23,4/8/2014,4/17/2016,410,410,4803,PURCHASE,,41607.85,,,,TRUE,,,FALSE,FALSE,FALSE,121
578853132,578853132,50000,36882.53,11/17/2016 11:00,314.78,AMC #74121,US,US,05,01,entertainment,Jun-24,4/8/2014,4/17/2016,302,302,2241,PURCHASE,,13117.47,,,,TRUE,,,FALSE,FALSE,FALSE,87
963989613,963989613,5000,2266.16,3/22/2016 17:16,37.16,Hilton Hotels #780295,US,US,05,01,hotels,Jan-32,9/13/2015,9/13/2015,598,598,3198,PURCHASE,,2733.84,,,,FALSE,,,FALSE,FALSE,FALSE,154
816470393,816470393,10000,9922.43,10/9/2016 2:34,60.04,NY Deli,US,US,05,01,food,Dec-22,12/12/2014,12/12/2014,333,333,198,PURCHASE,,77.57,,,,TRUE,,,FALSE,FALSE,FALSE,112
816470393,816470393,10000,9672.03,12/21/2016 6:40,19.81,Wendys #373913,US,US,09,01,fastfood,Jun-31,12/12/2014,12/12/2014,333,333,198,PURCHASE,,327.97,,,,TRUE,,,FALSE,FALSE,FALSE,176
492336924,492336924,2500,756.17,3/23/2016 8:35,267.29,Regal Cinemas #05791,US,US,80,01,entertainment,Aug-31,5/17/2012,2/14/2016,375,375,3557,PURCHASE,,1743.83,,,,TRUE,,,FALSE,FALSE,FALSE,65
492336924,492336924,2500,822.1,9/30/2016 11:14,59.03,EZ Putt Putt #40513,US,US,02,01,entertainment,Aug-23,5/17/2012,9/22/2016,375,375,3557,PURCHASE,,1677.9,,,,TRUE,,,FALSE,FALSE,FALSE,53
492336924,492336924,2500,345.82,10/25/2016 0:27,123.03,AMC #692956,US,US,09,01,entertainment,Jan-20,5/17/2012,9/22/2016,375,375,3557,PURCHASE,,2154.18,,,,TRUE,,,FALSE,FALSE,FALSE,177
492336924,492336924,2500,1739.14,12/3/2016 16:08,163.95,EZ Putt Putt #40513,US,US,80,08,entertainment,Dec-26,5/17/2012,11/15/2016,375,375,3557,PURCHASE,,760.86,,,,TRUE,,,FALSE,FALSE,FALSE,133
316935130,316935130,15000,6987.86,2/16/2016 5:44,73.22,ebay.com,US,US,90,08,online_retail,Feb-30,6/16/2015,6/16/2015,532,532,890,PURCHASE,,8012.14,,,,FALSE,,,FALSE,FALSE,FALSE,166
895803188,895803188,7500,6180.23,3/7/2016 18:07,22.09,1st BBQ,US,US,05,01,food,Apr-22,1/26/2013,1/26/2013,944,944,8107,PURCHASE,,1319.77,,,,TRUE,,,FALSE,FALSE,FALSE,85
693502825,693502825,2500,159.08,2/29/2016 10:54,125.82,Fast Tire,US,US,05,01,auto,Dec-30,3/19/2013,3/19/2013,391,391,7904,PURCHASE,,2340.92,,,,TRUE,,,FALSE,FALSE,FALSE,44
988393082,988393082,250,198.69,2/19/2016 0:10,1.74,Walgreens #646490,US,US,05,08,health,Nov-24,8/25/2015,8/25/2015,395,395,6156,PURCHASE,,51.31,,,,FALSE,,,FALSE,FALSE,FALSE,166
297084923,297084923,20000,5931.82,3/18/2016 12:46,4.61,Uptown Steakhouse,US,US,02,01,food,Oct-32,3/7/2014,1/18/2016,519,519,4372,PURCHASE,,14068.18,,,,TRUE,,,FALSE,FALSE,FALSE,99
218042811,218042811,7500,3255.37,11/13/2016 14:01,0,Blue Mountain eCards,US,US,05,01,online_gifts,Jul-26,9/24/2013,10/23/2016,875,875,6589,ADDRESS_VERIFICATION,,4244.63,,,,FALSE,,,FALSE,FALSE,TRUE,95
642950223,642950223,7500,1830.42,11/30/2016 7:48,1.31,KFC #31891,US,US,09,01,fastfood,May-30,12/7/2013,12/7/2013,354,356,4935,PURCHASE,,5669.58,,,,TRUE,,,FALSE,FALSE,FALSE,9
380680241,380680241,5000,3765.9,1/2/2016 22:29,35.2,Fresh eCards,US,US,05,01,online_gifts,Apr-24,6/21/2014,1/1/2016,869,869,593,PURCHASE,,1234.1,,,,FALSE,,,FALSE,FALSE,FALSE,232
380680241,380680241,5000,1689.12,1/3/2016 17:00,170.47,Next Day eCards,US,US,02,08,online_gifts,Mar-29,6/21/2014,1/1/2016,869,869,593,PURCHASE,,3310.88,,,,FALSE,,,FALSE,FALSE,FALSE,133
380680241,380680241,5000,1509.17,1/6/2016 21:22,178,Blue Mountain eCards,US,US,05,08,online_gifts,Aug-27,6/21/2014,1/1/2016,869,869,593,PURCHASE,,3490.83,,,,FALSE,,,FALSE,FALSE,FALSE,145
380680241,380680241,5000,800.9,1/16/2016 10:54,38.13,Fresh eCards,US,US,05,01,online_gifts,Mar-21,6/21/2014,1/13/2016,869,869,593,PURCHASE,,4199.1,,,,FALSE,,,FALSE,FALSE,FALSE,1
380680241,380680241,5000,2747.22,1/16/2016 19:40,306.55,Fresh Online Services,US,US,09,01,online_gifts,May-23,6/21/2014,1/13/2016,869,869,593,PURCHASE,,2252.78,,,,FALSE,,,FALSE,FALSE,FALSE,269
380680241,380680241,5000,567.37,1/18/2016 14:54,160.33,Mobile eCards,US,US,02,01,online_gifts,May-31,6/21/2014,1/13/2016,869,869,593,PURCHASE,,4432.63,,,,FALSE,,,FALSE,FALSE,FALSE,20
380680241,380680241,5000,2037.04,1/23/2016 4:33,363.13,Next Day Online Services,US,US,05,01,online_gifts,Nov-32,6/21/2014,1/13/2016,869,869,593,PURCHASE,,2962.96,,,,FALSE,,,FALSE,FALSE,FALSE,39
380680241,380680241,5000,2200.95,1/30/2016 17:38,115.35,Next Day Online Services,US,US,09,01,online_gifts,May-33,6/21/2014,1/29/2016,869,869,593,PURCHASE,,2799.05,,,,FALSE,,,FALSE,FALSE,FALSE,175
380680241,380680241,5000,3275.69,1/31/2016 2:09,283.06,Next Day eCards,US,US,90,01,online_gifts,Jul-30,6/21/2014,1/29/2016,869,869,593,PURCHASE,,1724.31,,,,FALSE,,,FALSE,FALSE,FALSE,162
380680241,380680241,5000,2992.63,1/31/2016 2:10,283.06,Next Day eCards,US,US,90,01,online_gifts,Jul-30,6/21/2014,1/29/2016,869,869,593,PURCHASE,,2007.37,,,,FALSE,,,FALSE,FALSE,FALSE,47
380680241,380680241,5000,877.35,1/31/2016 21:28,73.07,Blue Mountain eCards,US,US,09,01,online_gifts,Jul-20,6/21/2014,1/29/2016,869,869,593,PURCHASE,,4122.65,,,,FALSE,,,FALSE,FALSE,FALSE,148
380680241,380680241,5000,1958.74,2/4/2016 7:55,279.69,Fresh Online Services,US,US,05,01,online_gifts,Jul-33,6/21/2014,1/29/2016,869,869,593,PURCHASE,,3041.26,,,,FALSE,,,FALSE,FALSE,FALSE,142
380680241,380680241,5000,852.74,2/15/2016 1:23,54.65,Fresh eCards,US,US,09,01,online_gifts,Feb-33,6/21/2014,2/12/2016,869,869,593,PURCHASE,,4147.26,,,,FALSE,,,FALSE,FALSE,FALSE,133
380680241,380680241,5000,353.36,2/15/2016 2:54,0,Fresh Flowers,US,US,02,01,online_gifts,Jan-31,6/21/2014,2/12/2016,869,869,593,ADDRESS_VERIFICATION,,4646.64,,,,FALSE,,,FALSE,FALSE,TRUE,111
380680241,380680241,5000,2664.59,2/16/2016 16:46,124.89,Mobile eCards,US,US,90,01,online_gifts,Aug-22,6/21/2014,2/12/2016,869,869,593,PURCHASE,,2335.41,,,,FALSE,,,FALSE,FALSE,FALSE,131
380680241,380680241,5000,4551.56,2/19/2016 2:33,90.88,Mobile eCards,US,US,05,01,online_gifts,Apr-25,6/21/2014,2/12/2016,869,869,593,PURCHASE,,448.44,,,,FALSE,,,FALSE,FALSE,FALSE,264
380680241,380680241,5000,3661.4,2/23/2016 3:28,8.29,Next Day eCards,US,US,05,08,online_gifts,Oct-26,6/21/2014,2/22/2016,869,869,593,PURCHASE,,1338.6,,,,FALSE,,,FALSE,FALSE,FALSE,241
380680241,380680241,5000,3686.79,2/23/2016 11:58,139.07,Fresh Online Services,US,US,09,01,online_gifts,Jul-29,6/21/2014,2/22/2016,869,869,593,PURCHASE,,1313.21,,,,FALSE,,,FALSE,FALSE,FALSE,248
380680241,380680241,5000,2191.87,2/24/2016 5:40,32.52,Fresh eCards,US,US,02,01,online_gifts,Jul-22,6/21/2014,2/22/2016,869,869,593,PURCHASE,,2808.13,,,,TRUE,,,FALSE,FALSE,FALSE,5
380680241,380680241,5000,1340.4,3/1/2016 8:43,12.64,Mobile eCards,US,US,05,01,online_gifts,Aug-29,6/21/2014,2/26/2016,869,869,593,PURCHASE,,3659.6,,,,FALSE,,,FALSE,FALSE,FALSE,296
380680241,380680241,5000,1025.72,3/2/2016 23:41,354.5,Fresh eCards,US,US,02,01,online_gifts,Apr-27,6/21/2014,2/26/2016,869,869,593,PURCHASE,,3974.28,,,,FALSE,,,FALSE,FALSE,FALSE,32
380680241,380680241,5000,341.06,3/3/2016 5:46,332.91,Fresh eCards,US,US,05,01,online_gifts,Dec-28,6/21/2014,2/26/2016,869,869,593,PURCHASE,,4658.94,,,,FALSE,,,FALSE,FALSE,FALSE,24
380680241,380680241,5000,2747.12,3/4/2016 4:02,152.05,Fresh eCards,US,US,09,01,online_gifts,Nov-28,6/21/2014,3/3/2016,869,869,593,PURCHASE,,2252.88,,,,FALSE,,,FALSE,FALSE,FALSE,190
380680241,380680241,5000,2172.06,3/6/2016 0:02,245.43,Next Day eCards,US,US,05,01,online_gifts,Oct-27,6/21/2014,3/3/2016,869,369,593,PURCHASE,,2827.94,,,,FALSE,,,FALSE,FALSE,FALSE,252
380680241,380680241,5000,949.92,3/6/2016 19:12,126.3,Next Day Online Services,US,US,02,08,online_gifts,May-22,6/21/2014,3/3/2016,869,869,593,PURCHASE,,4050.08,,,,FALSE,,,FALSE,FALSE,FALSE,103
380680241,380680241,5000,1857.93,3/8/2016 10:27,114.07,Fresh eCards,US,US,90,01,online_gifts,Mar-24,6/21/2014,3/7/2016,869,869,593,PURCHASE,,3142.07,,,,FALSE,,,FALSE,FALSE,FALSE,76
380680241,380680241,5000,1277.23,3/9/2016 6:51,65.84,Next Day eCards,US,US,09,01,online_gifts,Dec-27,6/21/2014,3/7/2016,869,869,593,PURCHASE,,3722.77,,,,TRUE,,,FALSE,FALSE,FALSE,28
380680241,380680241,5000,1437.91,3/9/2016 14:21,12.32,Next Day Online Services,US,US,05,01,online_gifts,Jul-21,6/21/2014,3/7/2016,869,869,593,PURCHASE,,3562.09,,,,FALSE,,,FALSE,FALSE,FALSE,214
380680241,380680241,5000,2106.34,3/10/2016 9:32,0,Next Day eCards,US,US,02,01,online_gifts,Apr-30,6/21/2014,3/7/2016,869,869,593,ADDRESS_VERIFICATION,,2893.66,,,,FALSE,,,FALSE,FALSE,TRUE,3
380680241,380680241,5000,4898.63,3/15/2016 22:29,90.63,Fresh Flowers,US,US,05,01,online_gifts,Dec-21,6/21/2014,3/11/2016,869,869,593,PURCHASE,,101.37,,,,FALSE,,,FALSE,FALSE,FALSE,117
380680241,380680241,5000,4102.22,3/17/2016 1:21,27.5,Next Day Online Services,US,US,09,01,online_gifts,Sep-29,6/21/2014,3/11/2016,869,869,593,PURCHASE,,897.78,,,,FALSE,,,FALSE,FALSE,FALSE,296
380680241,380680241,5000,1881.48,3/19/2016 9:04,5.22,Next Day Online Services,US,US,02,08,online_gifts,Jun-28,6/21/2014,3/17/2016,869,869,593,PURCHASE,,3118.52,,,,FALSE,,,FALSE,FALSE,FALSE,11
380680241,380680241,5000,3369.72,3/23/2016 17:32,29.34,Next Day eCards,US,US,02,01,online_gifts,Nov-28,6/21/2014,3/19/2016,869,869,593,PURCHASE,,1630.28,,,,FALSE,,,FALSE,FALSE,FALSE,18
380680241,380680241,5000,1234.06,3/25/2016 3:29,89.85,Fresh eCards,US,US,09,01,online_gifts,Sep-21,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3765.94,,,,FALSE,,,FALSE,FALSE,FALSE,286
380680241,380680241,5000,1950.41,3/26/2016 3:18,63.55,Mobile eCards,US,US,02,01,online_gifts,Oct-23,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3049.59,,,,FALSE,,,FALSE,FALSE,FALSE,275
380680241,380680241,5000,1161.55,3/28/2016 0:21,53.67,Blue Mountain eCards,US,US,09,01,online_gifts,Aug-23,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3838.45,,,,FALSE,,,FALSE,FALSE,FALSE,42
380680241,380680241,5000,912.31,3/29/2016 5:41,238.43,Blue Mountain Online Services,US,US,90,01,online_gifts,Nov-23,6/21/2014,3/19/2016,869,869,593,PURCHASE,,4087.69,,,,FALSE,,,FALSE,FALSE,FALSE,84
380680241,380680241,5000,1544.71,3/31/2016 9:07,182.8,Blue Mountain Online Services,US,US,05,01,online_gifts,Jul-21,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3455.29,,,,FALSE,,,FALSE,FALSE,FALSE,210
380680241,380680241,5000,4866.86,4/1/2016 0:05,334.81,Fresh Flowers,US,US,02,01,online_gifts,Dec-19,6/21/2014,3/19/2016,869,869,593,PURCHASE,,133.14,,,,FALSE,,,FALSE,FALSE,FALSE,290
380680241,380680241,5000,4532.05,4/1/2016 0:08,334.81,Fresh Flowers,US,US,02,01,online_gifts,Dec-19,6/21/2014,3/19/2016,869,869,593,PURCHASE,,467.95,,,,FALSE,,,FALSE,FALSE,FALSE,176
380680241,380680241,5000,775.34,4/1/2016 17:46,119.07,Blue Mountain Online Services,US,US,05,08,online_gifts,Aug-20,6/21/2014,3/19/2016,869,869,593,PURCHASE,,4224.66,,,,FALSE,,,FALSE,FALSE,FALSE,158
380680241,380680241,5000,1635.35,4/2/2016 2:46,91.4,Next Day eCards,US,US,09,01,online_gifts,May-30,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3364.65,,,,FALSE,,,FALSE,FALSE,FALSE,56
380680241,380680241,5000,1489.01,4/2/2016 9:17,49.76,Fresh Flowers,US,US,05,01,online_gifts,Jan-29,6/21/2014,3/19/2016,869,869,593,PURCHASE,,3510.99,,,,FALSE,,,FALSE,FALSE,FALSE,100
380680241,380680241,5000,2510.2,4/4/2016 21:04,8.72,Fresh eCards,US,US,02,01,online_gifts,Oct-30,6/21/2014,3/19/2016,869,869,593,PURCHASE,,2489.8,,,,FALSE,,,FALSE,FALSE,FALSE,252
380680241,380680241,5000,1549.56,4/8/2016 7:54,31.85,Next Day eCards,US,US,09,01,online_gifts,Feb-29,6/21/2014,4/7/2016,869,869,593,PURCHASE,,3450.44,,,,FALSE,,,FALSE,FALSE,FALSE,65
380680241,380680241,5000,3399.07,4/10/2016 21:55,44.74,Fresh eCards,US,US,90,01,online_gifts,Jan-28,6/21/2014,4/7/2016,869,869,593,PURCHASE,,1600.93,,,,FALSE,,,FALSE,FALSE,FALSE,189
380680241,380680241,5000,1434.49,4/13/2016 10:47,20.9,Next Day Online Services,US,US,09,01,online_gifts,Jun-20,6/21/2014,4/7/2016,869,869,593,PURCHASE,,3565.51,,,,FALSE,,,FALSE,FALSE,FALSE,200
380680241,380680241,5000,1007.66,4/18/2016 7:04,0,Next Day Online Services,US,US,05,01,online_gifts,Sep-26,6/21/2014,4/7/2016,869,869,593,ADDRESS_VERIFICATION,,3992.34,,,,FALSE,,,FALSE,FALSE,TRUE,146
380680241,380680241,5000,1238.8,4/20/2016 10:56,126.62,Fresh eCards,US,US,05,01,online_gifts,Sep-31,6/21/2014,4/7/2016,869,869,593,PURCHASE,,3761.2,,,,FALSE,,,FALSE,FALSE,FALSE,119
380680241,380680241,5000,1600.96,4/20/2016 17:02,30.77,Blue Mountain Online Services,US,US,05,01,online_gifts,Sep-30,6/21/2014,4/7/2016,869,869,593,PURCHASE,,3399.04,,,,FALSE,,,FALSE,FALSE,FALSE,277
380680241,380680241,5000,1331.75,4/22/2016 7:10,306.33,Blue Mountain eCards,US,US,05,01,online_gifts,Mar-21,6/21/2014,4/7/2016,869,869,593,PURCHASE,,3668.25,,,,FALSE,,,FALSE,FALSE,FALSE,92
380680241,380680241,5000,2409.3,4/24/2016 12:33,54.12,Mobile eCards,US,US,05,01,online_gifts,Dec-30,6/21/2014,4/7/2016,869,869,593,PURCHASE,,2590.7,,,,FALSE,,,FALSE,FALSE,FALSE,165
380680241,380680241,5000,3962.8,4/26/2016 15:28,72.69,Blue Mountain Online Services,US,US,09,01,online_gifts,Oct-30,6/21/2014,4/7/2016,869,869,593,PURCHASE,,1037.2,,,,FALSE,,,FALSE,FALSE,FALSE,156
380680241,380680241,5000,3890.11,4/26/2016 15:29,72.69,Blue Mountain Online Services,US,US,09,01,online_gifts,Oct-30,6/21/2014,4/7/2016,869,869,593,PURCHASE,,1109.89,,,,FALSE,,,FALSE,FALSE,FALSE,47
380680241,380680241,5000,2067.55,4/27/2016 19:46,129.36,Fresh eCards,US,US,09,01,online_gifts,Mar-20,6/21/2014,4/7/2016,869,869,593,PURCHASE,,2932.45,,,,FALSE,,,FALSE,FALSE,FALSE,46
380680241,380680241,5000,470.83,4/29/2016 5:28,266.56,Next Day Online Services,US,US,09,08,online_gifts,Oct-23,6/21/2014,4/7/2016,869,869,593,PURCHASE,,4529.17,,,,FALSE,,,FALSE,TRUE,FALSE,170
380680241,380680241,5000,1327.76,5/2/2016 20:12,86.41,Blue Mountain eCards,US,US,05,08,online_gifts,Sep-28,6/21/2014,5/2/2016,869,869,593,PURCHASE,,3672.24,,,,FALSE,,,FALSE,FALSE,FALSE,172
380680241,380680241,5000,1165.19,5/3/2016 6:31,113.99,Fresh Flowers,US,US,09,01,online_gifts,Jan-23,6/21/2014,5/2/2016,869,869,593,PURCHASE,,3834.81,,,,FALSE,,,FALSE,FALSE,FALSE,279
380680241,380680241,5000,1478.11,5/6/2016 10:23,80.59,Fresh Online Services,US,US,05,08,online_gifts,Feb-28,6/21/2014,5/6/2016,869,869,593,PURCHASE,,3521.89,,,,FALSE,,,FALSE,FALSE,FALSE,244
380680241,380680241,5000,773.62,5/8/2016 7:46,91.19,Next Day Online Services,US,US,09,01,online_gifts,Jul-30,6/21/2014,5/7/2016,869,869,593,PURCHASE,,4226.38,,,,FALSE,,,FALSE,FALSE,FALSE,285
